,Company,ESP,Estimate_eps,Estimate_sales,Reported_eps,Reported_sales,cap,symbol,timing
2020-01-16,Bryn Mawr Bank...,,0.79,57.97,0.81,59.24,569.0,BMTC,amc
2020-01-16,"Ppg Industries,...",,1.35,3662.18,1.31,3672.0,25995.0,PPG,bmo
2020-01-16,Four Seasons Ed...,,,,0.04,14.72,55.0,FEDU,bmo
2020-01-16,Bank Ozk,,0.76,238.78,0.78,245.38,3137.0,OZK,amc
2020-01-16,Bright Scholar...,,0.25,,0.25,156.16,1078.0,BEDU,amc
2020-01-16,Taiwan Semicond...,,0.72,,0.73,10394.0,351668.0,TSM,bmo
2020-01-16,Morgan Stanley,,0.98,9518.22,1.2,10857.0,82533.0,MS,bmo
2020-01-16,Csx Corporation...,,0.97,2918.21,0.99,2885.0,55443.0,CSX,amc
2020-01-16,The Bank Of New...,,0.99,4678.41,1.01,4761.0,32487.0,BK,bmo
2020-01-15,"Biomerica, Inc....",,-0.08,1.69,-0.05,1.6,90.0,BMRA,bmo
2020-01-15,Hancock Whitney...,,1.04,315.33,1.06,316.08,1664.0,HWC,amc
2020-01-15,The Goldman Sac...,,5.2,8756.0,4.69,9955.0,72911.0,GS,bmo
2020-01-15,Alcoa Corp.,,-0.22,2462.44,-0.31,2436.0,2447.0,AA,amc
2020-01-15,"Blackrock, Inc....",,7.67,3878.7,8.34,3977.0,89472.0,BLK,bmo
2020-01-15,U.s. Bancorp,,1.08,5785.32,1.08,5643.0,55130.0,USB,bmo
2020-01-15,The Pnc Financi...,,2.92,4479.02,2.97,4609.0,45693.0,PNC,bmo
2020-01-15,Bank Of America...,,0.68,22011.5,0.74,22349.0,211858.0,BAC,bmo
2020-01-15,"Eagle Bancorp,...",,1.08,85.61,1.06,87.44,1001.0,EGBN,amc
2020-01-15,Unitedhealth Gr...,,3.77,60975.95,3.9,60901.0,289360.0,UNH,bmo
2020-01-15,Volt Informatio...,,-0.03,259.0,0.04,258.41,32.0,VOLT,amc
2020-01-15,Destiny Media T...,,,,0.01,1.05,7.0,DSNY,amc
2020-01-14,Chineseinvestor...,,,,-0.05,0.85,2.0,CIIX,amc
2020-01-14,Orosur Mining I...,,,,0.0,0.0,8.0,OROXF,bmo
2020-01-14,"Mastermind, Inc...",,,,-0.03,0.01,18.0,MMND,amc
2020-01-14,Platinum Group...,,,,0.01,0.0,102.0,PLG,amc
2020-01-14,Sonotek Corp.,,,,0.02,3.67,41.0,SOTK,amc
2020-01-14,"Mvc Capital, In...",,,,0.17,8.05,116.0,MVC,amc
2020-01-14,Jpmorgan Chase...,,2.32,27261.0,2.57,28331.0,302905.0,JPM,bmo
2020-01-14,Citigroup Inc.,,1.82,17704.71,1.9,18378.0,107692.0,C,bmo
2020-01-14,Delta Air Lines...,,1.4,11342.27,1.7,11439.0,16857.0,DAL,bmo
2020-01-14,Wells Fargo  Co...,,1.12,19808.63,0.93,19860.0,107420.0,WFC,bmo
2020-01-14,Concrete Pumpin...,,0.04,84.38,0.0,83.95,215.0,BBCP,amc
2020-01-14,Organigram Hold...,,-0.03,14.74,-0.02,19.02,242.0,OGI,amc
2020-01-14,Washington Fede...,,0.6,135.32,0.58,166.06,1933.0,WAFD,amc
2020-01-14,Wipro Limited,,0.06,2186.79,0.06,2168.0,22307.0,WIT,bmo
2020-01-14,Ihs Markit Ltd....,,0.61,1119.83,0.65,1120.4,33657.0,INFO,bmo
2020-01-14,First Republic...,,1.26,849.78,1.39,877.46,19518.0,FRC,bmo
2020-01-14,Aphria Inc.,,-0.02,100.88,-0.02,91.38,1505.0,APHA,bmo
2020-01-14,"Moxian, Inc.",,,,0.01,0.17,17.0,MOXC,amc
2020-01-13,Limoneira Co,,-0.24,24.78,-0.24,36.48,248.0,LMNR,amc
2020-01-13,Shaw Communicat...,,0.28,1060.29,0.23,1045.94,8750.0,SJR,bmo
2020-01-10,Semileds Corpor...,,,,-0.09,1.56,12.0,LEDS,amc
2020-01-10,Corus Entertain...,,,,0.29,353.81,383.0,CJREF,bmo
2020-01-10,Infosys Limited...,,0.14,3247.2,0.15,3243.0,52967.0,INFY,bmo
2020-01-09,Aehr Test Syste...,,,,0.02,6.87,48.0,AEHR,amc
2020-01-09,"Pricesmart, Inc...",,,,0.64,811.94,2033.0,PSMT,amc
2020-01-09,Park Electroche...,,,,0.14,15.85,235.0,PKE,bmo
2020-01-09,Franklin Covey...,,-0.03,57.42,-0.04,58.61,255.0,FC,amc
2020-01-09,Loop Industries...,,-0.09,,-0.1,0.0,375.0,LOOP,amc
2020-01-09,Azz Inc.,,0.84,276.3,0.84,291.14,837.0,AZZ,bmo
2020-01-09,Simulations Plu...,,0.1,8.37,0.11,9.4,1184.0,SLP,bmo
2020-01-09,Wd40 Company,,0.99,,0.88,98.56,2661.0,WDFC,amc
2020-01-09,The Simply Good...,,0.21,166.52,0.22,152.15,2236.0,SMPL,bmo
2020-01-09,Lindsay Corpora...,,0.65,112.44,0.77,109.39,1081.0,LNN,bmo
2020-01-09,Anixa Bioscienc...,,,,-0.1,0.0,72.0,ANIX,amc
2020-01-09,Kb Home,,1.29,1604.53,1.31,1558.68,2804.0,KBH,amc
2020-01-09,Synnex Corporat...,,3.61,5999.46,4.26,6581.29,6278.0,SNX,amc
2020-01-09,Voxx Internatio...,,,,-0.03,110.11,164.0,VOXX,amc
2020-01-08,Streamline Heal...,,,,-0.01,5.79,39.0,STRM,amc
2020-01-08,Jefferies Finan...,,0.32,919.0,0.62,1106.1,4573.0,JEF,bmo
2020-01-08,Helen Of Troy L...,,2.51,,3.12,474.74,4833.0,HELE,amc
2020-01-08,Schnitzer Steel...,,-0.17,448.3,-0.17,405.58,477.0,SCHN,bmo
2020-01-08,Walgreens Boots...,,1.4,34630.05,1.37,34339.0,35017.0,WBA,bmo
2020-01-08,Lennar Corporat...,,1.9,6645.23,2.13,6971.53,21342.0,LEN,bmo
2020-01-08,Bed Bath  Beyon...,,0.03,2849.52,-0.38,2759.32,1189.0,BBBY,amc
2020-01-08,Kushco Holdings...,,-0.09,43.73,-0.09,34.96,88.0,KSHB,amc
2020-01-08,Greenbrier Comp...,,0.44,756.99,0.3,769.36,843.0,GBX,bmo
2020-01-08,Richardson Elec...,,,,-0.05,39.63,56.0,RELL,amc
2020-01-08,Saratoga Invest...,,0.59,14.17,0.61,14.2,195.0,SAR,amc
2020-01-08,Rpm Internation...,,0.73,1397.6,0.76,1401.29,10040.0,RPM,bmo
2020-01-08,Msc Industrial...,,1.16,818.32,1.21,823.6,3695.0,MSM,bmo
2020-01-08,Unifirst Corpor...,,2.01,459.83,2.52,465.4,3431.0,UNF,bmo
2020-01-08,Chase Corporati...,,,,0.83,66.8,1007.0,CCF,amc
2020-01-08,"Corvus Gold, In...",,,,-0.02,0.0,378.0,CORVF,amc
2020-01-08,"Kura Sushi Usa,...",,,,-0.15,17.44,96.0,KRUS,amc
2020-01-08,Constellation B...,,1.84,1954.71,2.14,1999.4,34860.0,STZ,bmo
2020-01-07,Pure Cycle Corp...,,,,0.03,10.46,218.0,PCYO,bmo
2020-01-07,"Angiodynamics,...",,0.02,71.88,0.06,70.0,355.0,ANGO,bmo
2020-01-07,Northern Techno...,,0.13,15.0,0.13,14.63,75.0,NTIC,bmo
2020-01-07,Exfo Inc,,0.04,71.25,0.04,73.55,228.0,EXFO,amc
2020-01-06,"Pier 1 Imports,...",,,,-10.77,358.42,1.0,PIRRQ,amc
2020-01-06,"Calmaine Foods,...",,,,-0.21,311.52,2142.0,CALM,bmo
2020-01-06,Qk Internationa...,,,,-2.4,46.98,437.0,QK,bmo
2020-01-06,Commercial Meta...,,0.56,1445.65,0.73,1384.71,2423.0,CMC,bmo
2020-01-03,Hurco Companies...,,,,0.31,59.99,188.0,HURC,bmo
2020-01-02,Resources Conne...,,0.31,185.72,0.39,184.51,398.0,RGP,amc
2020-01-02,Landec Corporat...,,-0.06,142.53,-0.16,142.59,274.0,LNDC,amc
2019-12-31,Weidai Ltd. Spo...,,,,0.29,107.15,85.0,WEI,bmo
2019-12-30,Nio Inc.,,-0.41,248.51,-0.33,256.98,13215.0,NIO,bmo
2019-12-23,Gridsum Holding...,,,,-0.47,8.41,30.0,GSUM,bmo
2019-12-23,Nuvilex Inc.,,,,0.0,0.0,30.0,PMCB,amc
2019-12-23,Yayyo Inc,,,,-0.01,1.72,9.0,YAYO,bmo
2019-12-20,Winnebago Indus...,,0.7,530.45,0.73,588.46,2165.0,WGO,bmo
2019-12-20,"Carmax, Inc.",,1.16,4708.52,1.04,4790.03,15536.0,KMX,bmo
2019-12-20,Blackberry Limi...,,0.01,,0.03,280.0,2696.0,BB,bmo
2019-12-20,Cherokee Inc.,,,,-0.49,4.89,4.0,APEX,amc
2019-12-20,Davidstea Inc.,,,,-0.26,29.84,24.0,DTEA,amc
2019-12-20,"Advaxis, Inc.",,,,-0.15,0.0,39.0,ADXS,bmo
2019-12-20,"Ennis, Inc.",,,,0.41,114.86,439.0,EBF,bmo
2019-12-19,"Nike, Inc.",,0.58,10100.64,0.7,10326.0,152953.0,NKE,amc
2019-12-19,Factset Researc...,,2.42,367.44,2.58,366.66,13475.0,FDS,bmo
2019-12-19,Sanderson Farms...,,-1.33,905.56,-0.95,906.49,2637.0,SAFM,bmo
2019-12-19,Smart Global Ho...,,0.74,279.06,0.55,272.02,695.0,SGH,amc
2019-12-19,Scholastic Corp...,,1.77,591.2,2.06,597.2,1009.0,SCHL,amc
2019-12-19,Rite Aid Corpor...,,0.03,5427.74,0.54,5462.3,862.0,RAD,bmo
2019-12-19,Accenture Plc,,2.0,11143.31,2.09,11358.96,141843.0,ACN,bmo
2019-12-19,Petroteq Energy...,,,,-0.01,0.0,9.0,PQEFF,amc
2019-12-19,"Sonic Foundry,...",,,,-0.03,9.21,32.0,SOFO,amc
2019-12-19,Shiloh Industri...,,0.01,,-0.1,258.96,40.0,SHLO,amc
2019-12-19,Essa Pharma Inc...,,-0.15,,-0.06,0.0,135.0,EPIX,amc
2019-12-19,"Oncobiologics,...",,-0.28,0.63,-0.08,5.85,143.0,OTLK,bmo
2019-12-19,Calamp Corp.,,0.15,95.12,0.15,96.6,261.0,CAMP,amc
2019-12-19,Apogee Enterpri...,,0.76,357.15,0.57,337.92,604.0,APOG,bmo
2019-12-19,Aar Corp.,,0.61,528.67,0.64,560.9,673.0,AIR,amc
2019-12-19,Conagra Brands...,,0.57,2824.8,0.63,2820.8,17700.0,CAG,bmo
2019-12-19,Darden Restaura...,,1.07,2058.12,1.12,2056.4,9122.0,DRI,bmo
2019-12-18,"Herman Miller,...",,0.87,696.3,0.88,674.2,1362.0,MLHR,amc
2019-12-18,89bio Inc,,-0.85,,-30.63,0.0,,ETNB,amc
2019-12-18,"Cbdmd, Inc.",,,,,,136.0,YCBD,amc
2019-12-18,"Tela Bio, Inc.",,-0.44,4.0,-22.58,3.97,171.0,TELA,bmo
2019-12-18,Urstadt Biddle...,,,,0.35,34.29,356.0,UBP,amc
2019-12-18,"Rev Group, Inc....",,0.13,639.43,0.05,652.9,398.0,REVG,amc
2019-12-18,Urstadt Biddle...,,0.33,33.99,0.35,34.29,404.0,UBA,amc
2019-12-18,Beyondspring In...,,-0.3,,-0.37,0.0,413.0,BYSI,bmo
2019-12-18,Abm Industries...,,0.62,1660.0,0.66,1648.0,2387.0,ABM,amc
2019-12-18,"Rf Industries,...",,,,0.08,15.54,46.0,RFIL,amc
2019-12-18,"General Mills,...",,0.88,4413.49,0.95,4420.8,39337.0,GIS,bmo
2019-12-18,Micron Technolo...,,0.48,5027.71,0.48,5144.0,57239.0,MU,amc
2019-12-17,Fedex Corporati...,,2.79,17569.43,2.51,17324.0,43353.0,FDX,amc
2019-12-17,Steelcase Inc.,,0.35,936.3,0.46,955.2,1277.0,SCS,amc
2019-12-17,Cintas Corporat...,,2.04,1822.03,2.27,1843.75,29559.0,CTAS,amc
2019-12-17,"Jabil, Inc.",,0.94,6957.2,1.05,7505.7,5115.0,JBL,bmo
2019-12-17,Navistar Intern...,,0.89,2775.56,1.14,2780.0,3065.0,NAV,bmo
2019-12-17,Worthington Ind...,,0.58,786.53,0.69,827.64,2116.0,WOR,bmo
2019-12-17,Cerence Inc.,,0.35,,,,1472.0,CRNC,bmo
2019-12-17,Summit Therapeu...,,-0.23,4.07,-0.25,0.16,115.0,SMMT,bmo
2019-12-16,Medley Capital...,,,9.68,-0.15,8.12,38.0,MCC,amc
2019-12-16,Champions Oncol...,,-0.02,7.83,0.02,7.63,111.0,CSBR,amc
2019-12-16,China Rapid Fin...,,,,-0.03,4.19,13.0,SOS,bmo
2019-12-16,Ark Restaurants...,,,,-0.16,41.69,36.0,ARKR,amc
2019-12-16,Generex Biotech...,,,,-0.1,0.72,47.0,GNBT,amc
2019-12-16,Anavex Life Sci...,,,,-0.07,0.0,273.0,AVXL,bmo
2019-12-16,Hexo Corp.,,-0.09,11.78,-0.1,10.95,340.0,HEXO,bmo
2019-12-16,Celsci Corporat...,,-0.09,0.1,-0.2,0.08,499.0,CVM,bmo
2019-12-16,Heico Corporati...,,,,0.62,541.53,10494.0,HEI.A,amc
2019-12-16,Heico Corporati...,,0.57,529.78,0.62,541.53,13106.0,HEI,amc
2019-12-13,Nasb Financial...,,,,1.9,43.2,282.0,NASB,amc
2019-12-13,Pure Bioscience...,,,,-0.01,0.4,106.0,PURE,amc
2019-12-13,"Shiftpixy, Inc....",,,,-6.0,15.42,8.0,PIXY,amc
2019-12-12,Good Times Rest...,,,,-0.11,28.76,15.0,GTIM,amc
2019-12-12,The Lovesac Com...,,-0.41,54.29,-0.46,52.1,418.0,LOVE,bmo
2019-12-12,Broadcom Inc.,,5.36,5753.92,5.39,5776.0,126423.0,AVGO,amc
2019-12-12,Applied Dna Sci...,,,,-1.44,1.7,52.0,APDN,amc
2019-12-12,Lee Enterprises...,,,,0.01,123.67,55.0,LEE,bmo
2019-12-12,Ciena Corporati...,,0.63,964.8,0.58,967.99,8369.0,CIEN,bmo
2019-12-12,Vince Holding C...,,,,0.73,86.4,61.0,VNCE,amc
2019-12-12,Frequency Elect...,,,,-0.54,9.09,92.0,FEIM,amc
2019-12-12,Oracle Corporat...,,0.88,9629.04,0.9,9615.0,171570.0,ORCL,amc
2019-12-12,"Edesa Biotech,...",,,,-0.07,0.41,49.0,EDSA,amc
2019-12-12,Costco Wholesal...,,1.7,37331.57,1.73,37040.0,144705.0,COST,amc
2019-12-12,Panhandle Royal...,,-0.02,10.14,0.17,15.73,41.0,PHX,amc
2019-12-12,Adobe Systems I...,,2.26,2969.76,2.29,2991.94,213106.0,ADBE,amc
2019-12-12,Female Health C...,,-0.06,9.26,-0.05,8.73,217.0,VERU,bmo
2019-12-11,American Eagle...,,0.48,1064.02,0.48,1066.41,1713.0,AEO,bmo
2019-12-11,Lululemon Athle...,,0.93,899.35,0.96,916.14,42368.0,LULU,amc
2019-12-11,Blue Bird Corpo...,,0.8,332.5,0.74,343.53,354.0,BLBD,amc
2019-12-11,Gencor Industri...,,,,0.0,14.48,177.0,GENC,bmo
2019-12-11,"Vera Bradley, I...",,0.19,126.0,0.2,127.5,149.0,VRA,bmo
2019-12-11,"Mesa Air Group,...",,0.36,178.95,0.36,187.83,109.0,MESA,amc
2019-12-11,Dlh Holdings Co...,,0.13,52.8,0.12,54.18,98.0,DLHC,amc
2019-12-11,Innovative Solu...,,,,0.06,4.8,86.0,ISSC,amc
2019-12-11,Counterpath Cor...,,,,-0.12,2.7,28.0,CPAH,bmo
2019-12-11,Quanex Building...,,0.4,241.35,0.42,240.37,461.0,NX,amc
2019-12-11,Oxford Industri...,,0.09,241.44,0.1,241.22,731.0,OXM,amc
2019-12-11,Intl Fcstone In...,,,,1.4,173.4,1092.0,SNEX,amc
2019-12-11,United Natural...,,0.23,5817.14,0.12,6019.59,1127.0,UNFI,bmo
2019-12-11,Tailored Brands...,,0.43,716.0,0.53,729.48,35.0,TLRD,amc
2019-12-11,The Childrens P...,,3.02,534.19,3.03,524.8,462.0,PLCE,bmo
2019-12-11,"Photronics, Inc...",,0.15,147.05,0.15,156.26,744.0,PLAB,bmo
2019-12-11,Nordson Corpora...,,1.77,604.33,1.79,585.45,11090.0,NDSN,amc
2019-12-11,Twist Bioscienc...,,,14.08,-0.96,15.74,2407.0,TWST,amc
2019-12-11,Rapt Theraptics...,,,,-12.41,0.0,685.0,RAPT,bmo
2019-12-09,Ascena Retail G...,,,,3.6,1297.1,8.0,ASNA,amc
2019-12-09,Construction Pa...,,0.34,250.82,0.32,237.32,868.0,ROAD,amc
2019-12-09,"Stitch Fix, Inc...",,-0.06,441.04,0.0,444.82,2593.0,SFIX,amc
2019-12-09,Caseys General...,,2.1,2545.94,2.21,2487.59,6044.0,CASY,amc
2019-12-09,"Mongodb, Inc.",,-0.28,99.73,-0.26,109.44,12694.0,MDB,amc
2019-12-09,Thor Industries...,,1.23,2194.55,1.5,2158.79,6401.0,THO,bmo
2019-12-09,Toll Brothers I...,,1.29,2175.44,1.41,2379.0,4313.0,TOL,amc
2019-12-09,"Vail Resorts, I...",,-3.0,255.66,-2.23,267.77,7856.0,MTN,amc
2019-12-09,"Phreesia, Inc.",,-0.1,29.46,-0.07,32.84,1082.0,PHR,amc
2019-12-09,China Online Ed...,,,,-0.01,57.24,506.0,COE,bmo
2019-12-09,Avid Bioservice...,,-0.04,14.8,-0.03,18.31,414.0,CDMO,amc
2019-12-09,Lakeland Indust...,,0.18,27.01,0.18,27.46,183.0,LAKE,amc
2019-12-09,Lrad Corporatio...,,-0.02,7.4,0.0,7.75,156.0,GNSS,amc
2019-12-09,Tff Pharmaceuti...,,,,-0.7,0.0,120.0,TFFP,amc
2019-12-09,Jianpu Technolo...,,,,-0.24,45.26,105.0,JT,bmo
2019-12-09,Akazoo S.a.,,-0.12,,0.04,38.87,58.0,SONG,bmo
2019-12-09,Mamamancinis Ho...,,0.02,9.05,0.01,9.27,53.0,MMMB,bmo
2019-12-09,Ocean Power Tec...,,,,-0.51,0.2,12.0,OPTT,amc
2019-12-09,Chewy Inc.,,-0.16,1208.05,-0.2,1229.8,19600.0,CHWY,amc
2019-12-06,Ferrellgas Part...,,,,-0.46,293.21,38.0,FGPR,bmo
2019-12-06,Johnson Outdoor...,,,93.92,0.39,104.02,909.0,JOUT,bmo
2019-12-06,Genesco Inc.,,1.1,544.1,1.33,537.26,255.0,GCO,bmo
2019-12-06,Sekisui House L...,,,,0.38,4917.59,13290.0,SKHSY,bmo
2019-12-06,Headhunter Grou...,,,,0.23,33.26,987.0,HHR,bmo
2019-12-06,Oildri Corporat...,,,,0.46,71.12,266.0,ODC,amc
2019-12-06,Hooker Furnitur...,,,,0.33,158.18,258.0,HOFT,bmo
2019-12-06,Posco,,,,1.12,13398.13,13786.0,PKX,bmo
2019-12-06,"Big Lots, Inc.",,-0.21,1160.75,-0.18,1167.99,1615.0,BIG,bmo
2019-12-05,Secureworks Cor...,,-0.03,136.26,0.01,141.33,1012.0,SCWX,bmo
2019-12-05,Zoom Video Comm...,,0.03,156.15,0.09,166.59,73471.0,ZM,amc
2019-12-05,Guidewire Softw...,,0.03,151.3,0.13,157.01,10101.0,GWRE,amc
2019-12-05,National Bevera...,,0.68,252.9,0.7,251.61,3074.0,FIZZ,amc
2019-12-05,Methode Electro...,,0.51,275.47,0.64,257.2,1093.0,MEI,bmo
2019-12-05,Patterson Compa...,,0.35,1416.01,0.39,1418.74,2420.0,PDCO,bmo
2019-12-05,"J.jill, Inc.",,0.11,175.43,0.07,166.09,31.0,JILL,bmo
2019-12-05,The Cooper Comp...,,3.27,685.4,3.3,691.6,15550.0,COO,amc
2019-12-05,Brown Forman Co...,,,,0.59,989.0,29479.0,BF.A,bmo
2019-12-05,Brownforman Cor...,,0.53,973.97,0.59,989.0,32094.0,BF.B,bmo
2019-12-05,Crowdstrike Hol...,,-0.12,118.41,-0.07,125.12,21911.0,CRWD,amc
2019-12-05,Korea Electric...,,,,0.15,13334.5,10528.0,KEP,bmo
2019-12-05,"Medallia, Inc.",,-0.04,96.35,-0.01,103.07,4209.0,MDLA,amc
2019-12-05,Pagerduty Inc.,,-0.09,42.12,-0.1,42.75,2166.0,PD,amc
2019-12-05,Soyoung Interna...,,,,0.05,42.31,1474.0,SY,bmo
2019-12-05,American Outdoo...,,0.08,160.5,0.09,154.39,1272.0,SWBI,amc
2019-12-05,Zumiez Inc.,,0.59,260.09,0.75,264.02,657.0,ZUMZ,amc
2019-12-05,Yext Inc.,,-0.18,76.53,-0.19,76.37,1965.0,YEXT,amc
2019-12-05,"Cloudera, Inc.",,-0.07,188.81,-0.03,198.29,3406.0,CLDR,amc
2019-12-05,Kornferry Inter...,,0.8,494.99,0.81,492.39,1676.0,KFY,amc
2019-12-05,Science Applica...,,1.44,1630.72,1.39,1630.0,4212.0,SAIC,amc
2019-12-05,Gms Inc.,,0.98,857.81,1.0,861.93,1014.0,GMS,bmo
2019-12-05,The Michaels Co...,,0.49,1257.91,0.4,1222.02,992.0,MIK,bmo
2019-12-05,"Domo, Inc.",,-1.02,42.0,-0.85,44.77,987.0,DOMO,amc
2019-12-05,Canadian Imperi...,,2.32,3574.25,2.15,3604.98,31182.0,CM,bmo
2019-12-05,"Express, Inc.",,-0.09,478.33,-0.03,488.48,84.0,EXPR,bmo
2019-12-05,Docusign Inc.,,0.03,241.3,0.11,249.5,36891.0,DOCU,amc
2019-12-05,Signet Jewelers...,,-1.07,,-0.76,1187.7,614.0,SIG,bmo
2019-12-05,"Zuora, Inc.",,-0.09,70.0,-0.06,71.82,1382.0,ZUO,amc
2019-12-05,Tiffany  Co.,,0.85,1036.48,0.65,1014.6,14835.0,TIF,bmo
2019-12-05,Toronto Dominio...,,1.31,7622.16,1.2,7811.3,82985.0,TD,bmo
2019-12-05,Dollar General...,,1.38,6919.38,1.42,6991.39,48295.0,DG,bmo
2019-12-05,Ulta Beauty Inc...,,2.13,1686.56,2.25,1682.51,11373.0,ULTA,amc
2019-12-05,Azz Inc.,,,,0.59,236.19,837.0,AZZ,bmo
2019-12-05,"Ezcorp, Inc.",,0.17,209.37,0.19,214.34,318.0,EZPW,amc
2019-12-05,"Alico, Inc.",,,,-0.41,1.39,243.0,ALCO,amc
2019-12-05,Klx Energy Serv...,,0.06,161.2,-0.22,134.5,52.0,KLXE,bmo
2019-12-05,Centogene N.v.,,-19.13,12.25,-14.45,12.94,237.0,CNTG,bmo
2019-12-05,Rtw Retailwinds...,,,,-0.18,200.12,,RTW,amc
2019-12-05,Buildabear Work...,,-0.28,70.3,-0.4,70.38,36.0,BBW,bmo
2019-12-05,"Okta, Inc.",,-0.12,143.61,-0.07,153.04,26331.0,OKTA,amc
2019-12-05,"Kirklands, Inc....",,,,-0.58,144.94,57.0,KIRK,bmo
2019-12-05,Secoo Holding L...,,,,0.17,271.64,146.0,SECO,bmo
2019-12-05,"Culp, Inc.",,0.16,77.33,0.19,72.62,120.0,CULP,amc
2019-12-05,Idt Corporation...,,,,0.1,340.25,174.0,IDT,amc
2019-12-03,"Zscaler, Inc.",,0.01,89.34,0.03,93.59,16230.0,ZS,amc
2019-12-03,"Lands End, Inc....",,,,0.11,340.02,266.0,LE,bmo
2019-12-03,Village Super M...,,,,0.18,407.4,391.0,VLGEA,bmo
2019-12-03,Qutoutiao Inc....,,-0.36,202.2,-0.46,196.83,819.0,QTT,bmo
2019-12-03,Donaldson Compa...,,0.53,696.35,0.51,672.7,6066.0,DCI,bmo
2019-12-03,Kalvista Pharma...,,-0.54,3.23,-0.33,3.92,231.0,KALV,bmo
2019-12-03,"Healthequity, I...",,0.22,152.12,0.47,157.12,4129.0,HQY,amc
2019-12-03,"Aerovironment,...",,0.3,80.14,0.34,83.27,1884.0,AVAV,amc
2019-12-03,Bank Of Montrea...,,1.82,4408.55,1.84,4610.78,35828.0,BMO,bmo
2019-12-03,"Salesforce.com,...",,0.66,4436.31,0.75,4513.0,171911.0,CRM,amc
2019-12-03,Oyster Pt Pharm...,,-0.51,,-8.1,0.0,567.0,OYST,bmo
2019-12-03,Marvell Technol...,,0.17,660.23,0.17,662.47,24164.0,MRVL,amc
2019-12-03,"Workday, Inc.",,0.38,920.66,0.53,938.1,44298.0,WDAY,amc
2019-12-02,"Coupa Software,...",,0.07,96.5,0.2,101.78,20759.0,COUP,amc
2019-12-02,Afya Limited,,0.13,48.27,0.2,52.15,2412.0,AFYA,bmo
2019-12-02,Yunji Inc. Spon...,,0.01,,-0.01,387.97,600.0,YJ,bmo
2019-12-02,"Brp Group, Inc....",,0.03,,,,358.0,BRP,amc
2019-12-02,Delek Group Ltd...,,,,0.03,569.06,345.0,DGRLY,bmo
2019-12-02,Universal Techn...,,,,0.09,87.67,239.0,UTI,amc
2019-12-02,Bioceres Crop S...,,,,-0.2,36.25,216.0,BIOX,amc
2019-12-02,Diana Shipping...,,0.02,51.6,0.01,50.22,129.0,DSX,bmo
2019-12-02,Oi Sa,,,,-0.24,1294.82,37.0,OIBRQ,bmo
2019-12-02,Yintech Investm...,,,,0.21,71.46,451.0,YIN,bmo
2019-11-29,Avalon Rare Met...,,,,0.0,0.01,13.0,AVLNF,amc
2019-11-29,"Medifocus, Inc....",,,,0.0,0.53,,MDFZF,amc
2019-11-29,Ico Therapeutic...,,,,0.0,0.0,4.0,ICOTF,amc
2019-11-29,Ra Medical Syst...,,-0.76,2.08,-1.3,1.91,6.0,RMED,bmo
2019-11-29,Fsd Pharma Inc,,,,-1.29,0.01,35.0,HUGE,amc
2019-11-29,Mogu Inc. Spons...,,-0.22,,-0.25,27.69,307.0,MOGU,bmo
2019-11-29,Integra Resourc...,,,,-0.13,0.0,192.0,IRRZD,amc
2019-11-29,Collplant Holdi...,,-0.26,0.8,-0.41,0.68,51.0,CLGN,bmo
2019-11-29,Canfite Biophar...,,-0.58,,-0.9,1.15,38.0,CANF,bmo
2019-11-28,Lomiko Metals I...,,,,0.0,0.0,2.0,LMRMF,amc
2019-11-27,Brp Inc.,,0.95,1144.76,1.14,1244.99,3680.0,DOOO,bmo
2019-11-27,Deere  Company,,2.13,8457.25,2.14,8703.0,54954.0,DE,bmo
2019-11-27,Frontline Ltd.,,0.0,112.79,-0.06,94.16,1475.0,FRO,bmo
2019-11-27,Douyu Internati...,,-0.07,259.78,0.04,260.96,4363.0,DOYU,bmo
2019-11-27,Uxin Limited Sp...,,,,-0.12,65.24,440.0,UXIN,bmo
2019-11-27,"360 Finance, In...",,,,0.7,361.38,2588.0,QFIN,bmo
2019-11-27,"Cellcom Israel,...",,,,0.0,269.0,583.0,CEL,bmo
2019-11-27,"Daktronics, Inc...",,,,0.16,174.91,191.0,DAKT,bmo
2019-11-27,Oramed Pharmace...,,-0.34,0.65,0.13,0.68,95.0,ORMP,amc
2019-11-27,Ra Medical Syst...,,,,-1.16,2.15,6.0,RMED,amc
2019-11-26,Qad Inc.,,,,0.14,77.81,559.0,QADB,amc
2019-11-26,Arco Platform L...,,,,0.01,17.81,1044.0,ARCE,amc
2019-11-26,Qad Inc.,,0.09,78.21,0.14,77.81,856.0,QADA,amc
2019-11-26,Central Garden...,,0.17,518.2,0.04,540.74,1860.0,CENTA,amc
2019-11-26,Elbit Systems L...,,,,1.33,1101.19,5917.0,ESLT,bmo
2019-11-26,Central Garden...,,0.17,518.2,0.04,540.74,2029.0,CENT,bmo
2019-11-26,Raven Industrie...,,,,0.28,100.53,817.0,RAVN,amc
2019-11-26,Partner Communi...,,,,0.01,237.0,629.0,PTNR,bmo
2019-11-26,Iclick Interact...,,-0.03,52.24,-0.02,54.17,350.0,ICLK,bmo
2019-11-26,Biondvax Pharma...,,-0.03,,-0.57,0.0,549.0,BVXV,bmo
2019-11-26,China Cord Bloo...,,,,0.14,43.86,421.0,CO,amc
